category_id,timestamp,title,url
4,26-03-2024,"Thanh Hóa: Bò đột biến 6 chân, 2 đuôi, khách du lịch trả giá 5 tỷ đồng",https://congthuong.vn/thanh-hoa-bo-dot-bien-6-chan-2-duoi-khach-du-lich-tra-gia-5-ty-dong-310959.html
2,25-03-2024,Về Thanh Hà xem nông dân thu hoạch mật ong hoa vải xuất khẩu sang Mỹ,https://congthuong.vn/ve-thanh-ha-xem-nong-dan-thu-hoach-mat-ong-hoa-vai-xuat-khau-sang-my-310646.html
6,24-03-2024,Thanh Hóa: Đặc sắc Liên hoan văn nghệ dân gian - Phiên chợ vùng cao năm 2024,https://congthuong.vn/thanh-hoa-dac-sac-lien-hoan-van-nghe-dan-gian-phien-cho-vung-cao-nam-2024-310507.html
6,12-03-2024,"""Địa chỉ đỏ"" tưởng nhớ, lưu giữ những kỷ vật của 64 chiến sĩ Gạc Ma",https://congthuong.vn/dia-chi-do-tuong-nho-luu-giu-nhung-ky-vat-cua-64-chien-si-gac-ma-307988.html
6,08-03-2024,"Kiếm tiền triệu từ mùa làm ""ông tơ, bà nguyệt” tại làng bưởi đệ nhất danh thơm",https://congthuong.vn/kiem-tien-trieu-tu-mua-lam-ong-to-ba-nguyet-tai-lang-buoi-de-nhat-danh-thom-307471.html
6,28-12-2023,Khánh Hòa: Tái hiện di sản văn hóa Chăm trong đêm nghệ thuật,https://congthuong.vn/khanh-hoa-tai-hien-di-san-van-hoa-cham-trong-dem-nghe-thuat-294545.html
6,18-09-2023,"Chiêm ngưỡng bộ xương cá voi dài 18m, nặng 10 tấn ở Nha Trang",https://congthuong.vn/chiem-nguong-bo-xuong-ca-voi-dai-18m-nang-10-tan-o-nha-trang-272890.html
6,15-09-2023,Cận cảnh tháo dỡ các tầng vi phạm của loạt biệt thự cao cấp ở Nha Trang,https://congthuong.vn/can-canh-thao-do-cac-tang-vi-pham-cua-loat-biet-thu-cao-cap-o-nha-trang-272214.html
1,02-09-2023,Khánh Hòa: Nút giao nghìn tỷ thông xe kết nối giao thông 3/4 nhánh,https://congthuong.vn/khanh-hoa-nut-giao-nghin-ty-thong-xe-ket-noi-giao-thong-34-nhanh-270049.html
4,02-09-2023,Lễ thượng cờ mừng Quốc khánh ở Khánh Hòa,https://congthuong.vn/le-thuong-co-mung-quoc-khanh-o-khanh-hoa-269999.html
6,29-08-2023,Khánh Hòa sắp thông xe cầu Xóm Bóng sau gần 2 năm triển khai,https://congthuong.vn/khanh-hoa-sap-thong-xe-cau-xom-bong-sau-gan-2-nam-trien-khai-269169.html
1,28-08-2023,Nút giao thông hơn 1.300 tỷ đồng tại Nha Trang trước ngày thông xe,https://congthuong.vn/nut-giao-thong-hon-1300-ty-dong-tai-nha-trang-truoc-ngay-thong-xe-269084.html
6,27-07-2023,"Vẻ đẹp tự nhiên gốm sứ Đông Triều, dòng gốm sứ nặng lửa",https://kinhte.congthuong.vn/ve-dep-tu-nhien-gom-su-dong-trieu-dong-gom-su-nang-lua-264059.html
4,27-07-2023,Mục sở thị sân khấu đón 67.000 khán giả trong 2 đêm diễn của Blackpink,https://kinhte.congthuong.vn/muc-so-thi-san-khau-don-67000-khan-gia-trong-2-dem-dien-cua-blackpink-264062.html
6,03-06-2024,Thanh Hóa: Xuất khẩu sản phẩm OCOP sang các thị trường khó tính,https://congthuong.vn/thanh-hoa-xuat-khau-san-pham-ocop-sang-cac-thi-truong-kho-tinh-323995.html
